Temperature_C,Humidity_%,Predicted_Lifespan_Months,Predicted_Lifespan_Days,Farmer_Action
11,68,1,54,4
18,69,1,51,4
37,68,1,31,4
33,66,1,48,4
49,68,1,53,4
37,69,1,46,4
29,83,1,42,4
34,69,1,42,4
49,67,1,52,4
30,36,1,43,4
21,66,1,41,4
44,68,1,58,4
48,68,1,36,4
37,69,1,58,4
48,67,1,51,4
37,65,1,33,4
48,69,1,37,4
31,68,1,37,4
15,67,1,53,4
35,68,1,39,4
36,65,1,33,4
28,59,1,57,4
31,68,1,37,4
22,68,1,47,4
21,69,1,34,4
29,23,1,35,4
24,66,1,58,4
22,68,1,44,4
29,24,1,31,4
29,65,1,36,4
46,65,1,30,4
29,36,1,38,4
29,57,1,43,4
39,65,1,59,4
10,69,1,47,4
29,51,1,57,4
29,37,1,45,4
29,55,1,30,4
34,68,1,47,4
10,65,1,53,4
48,65,1,33,4
29,46,1,43,4
19,67,1,46,4
10,66,1,38,4
28,59,1,41,4
41,68,1,51,4
29,75,1,38,4
13,67,1,48,4
29,44,1,39,4
37,65,1,48,4
38,68,1,46,4
28,56,1,59,4
22,66,1,53,4
29,48,1,43,4
44,66,1,39,4
29,23,1,51,4
18,66,1,32,4
29,50,1,57,4
29,54,1,53,4
28,23,1,58,4
13,65,1,53,4
28,67,1,41,4
38,67,1,49,4
12,65,1,39,4
29,31,1,54,4
40,65,1,43,4
18,65,1,33,4
45,67,1,31,4
44,68,1,43,4
44,68,1,43,4
29,52,1,50,4
37,67,1,49,4
29,66,1,52,4
29,76,1,32,4
31,69,1,49,4
24,66,1,58,4
33,68,1,48,4
29,21,1,32,4
29,37,1,45,4
17,68,1,56,4
40,67,1,37,4
29,79,1,38,4
18,68,1,40,4
46,66,1,36,4
29,66,1,30,4
29,31,1,46,4
28,68,1,52,4
30,82,1,31,4
34,68,1,42,4
37,67,1,58,4
43,65,1,34,4
20,65,1,39,4
28,57,1,31,4
45,67,1,50,4
24,68,1,55,4
36,69,1,55,4
41,68,1,35,4
19,67,1,46,4
15,67,1,53,4
16,65,1,58,4
29,25,1,58,4
14,65,1,35,4
40,68,1,59,4
28,47,1,54,4
36,68,1,53,4
28,40,1,45,4
28,36,1,49,4
45,70,1,54,4
18,68,1,40,4
29,49,1,43,4
29,21,1,38,4
33,66,1,48,4
28,78,1,43,4
31,67,1,36,4
29,66,1,40,4
31,67,1,36,4
48,66,1,56,4
22,69,1,54,4
30,32,1,54,4
38,66,1,47,4
28,49,1,44,4
44,69,1,40,4
21,66,1,56,4
41,65,1,45,4
29,27,1,49,4
18,66,1,33,4
29,25,1,32,4
45,67,1,50,4
44,69,1,35,4
29,50,1,35,4
28,79,1,59,4
12,67,1,54,4
44,67,1,44,4
18,67,1,48,4
31,67,1,50,4
42,67,1,41,4
23,67,1,50,4
29,52,1,36,4
32,67,1,55,4
38,68,1,36,4
13,67,1,48,4
48,65,1,32,4
29,38,1,37,4
28,80,1,51,4
28,34,1,48,4
45,67,1,31,4
20,69,1,50,4
12,66,1,49,4
28,34,1,48,4
10,66,1,38,4
15,67,1,37,4
12,67,1,38,4
28,45,1,43,4
15,69,1,40,4
45,68,1,47,4
44,69,1,35,4
29,71,1,30,4
22,70,1,53,4
30,36,1,43,4
28,57,1,38,4
22,69,1,37,4
33,68,1,33,4
20,68,1,47,4
28,38,1,35,4
12,69,1,58,4
29,38,1,51,4
40,65,1,50,4
28,78,1,39,4
29,58,1,57,4
10,66,1,50,4
42,68,1,33,4
29,26,1,56,4
10,68,1,30,4
40,69,1,41,4
48,67,1,47,4
16,65,1,49,4
39,66,1,40,4
45,65,1,32,4
29,25,1,34,4
24,68,1,32,4
35,66,1,59,4
13,65,1,53,4
24,69,1,49,4
30,55,1,47,4
28,23,1,58,4
29,43,1,34,4
29,54,1,54,4
29,30,1,53,4
29,26,1,59,4
10,66,1,33,4
28,84,1,31,4
28,20,1,42,4
10,66,1,31,4
47,69,1,59,4
29,48,1,35,4
12,69,1,40,4
29,46,1,51,4
28,36,1,49,4
28,69,1,56,4
34,68,1,47,4
37,67,1,49,4
29,59,1,55,4
28,74,1,58,4
12,68,1,55,4
18,65,1,53,4
46,67,1,46,4
28,74,1,49,4
29,30,1,41,4
14,66,1,58,4
14,65,1,35,4
13,66,1,46,4
29,46,1,51,4
28,23,1,58,4
28,70,1,30,4
30,82,1,31,4
29,32,1,38,4
22,68,1,47,4
29,48,1,31,4
29,75,1,38,4
28,37,1,40,4
43,65,1,32,4
29,25,1,40,4
29,79,1,38,4
31,67,1,46,4
28,44,1,46,4
41,65,1,35,4
29,47,1,50,4
29,54,1,54,4
28,25,1,38,4
28,57,1,31,4
40,69,1,41,4
22,70,1,53,4
28,71,1,50,4
28,23,1,47,4
10,67,1,33,4
48,67,1,57,4
14,65,1,39,4
28,59,1,34,4
29,41,1,38,4
28,43,2,59,4
